id,title,profile,failure_reason,detail,created_at,variant_count,caption_excerpt
c0cd880a-437d-417b-945c-c6d58e181e0a,Sozialverbände als rechtliche politische Akteure Fokus VdK SoVD,standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-04T16:47:50.416206+00:00,2,"Dein GdB könnte 2026 in Gefahr sein! Neue Regelungen bergen das Risiko, dass du bei Änderungsanträgen herabgestuft wirst – mit erheblichen finanziellen Folgen. Teile das mit Betrof"
41e257f5-1c2d-4930-998c-13434eb7ad92,Marktpotenzial sozio-ökonomische Relevanz - Barrierefreie Inlandsreisen und das Siegel „Reisen für Alle“,standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | caption length 342 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-04T16:48:00.697772+00:00,2,"Deine barrierefreie Reiseplanung ist oft frustrierend? Hier die Gründe! Obwohl „Reisen für Alle“ Details liefert, gab es seit 2024 Kritik von Verbänden wegen mangelnder Inklusion i"
12a573ca-66dc-4f58-8730-a69d4a1666c9,Urbane Infrastruktur europäischen Vergleich - Urbane Barrierefreiheit und Städtereisen mit dem Rollstuhl,standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-04T16:48:11.423721+00:00,1,"Barrierefreiheit: Die Wahrheit über Paris' Metro. Nur 10% zugänglich, trotz Milliarden-Investition. Für die Paralympics 2024 flossen 1,5 Mrd. Euro in die Infrastruktur, doch NGOs k"
45bdb396-00fa-4177-9848-88ba8bf756d9,"Fahrzeuganpassung barrierefreie Mietwagenangebote - Research Dossier: Barrierefreie Roadtrips, Fahrzeuganpassung und Hilfsmittelmitnahme",standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-04T16:48:35.348101+00:00,2,"Mietwagen mit Rollstuhl? Was die meisten nicht wissen, rettet Leben. Ein geprüftes Kraftknotensystem nach DIN 75078 Teil 2 ist zwingend, um lebensgefährliche Verletzungen bei Unfäl"
b86dccd7-74bc-48dc-a994-7fd9234ed9af,"Zertifizierungssysteme planerische Standards - Barrierefreie Naturreisen – Nationalparks, Wanderwege und Aussichtspunkte mit Rollstuhlzugang",standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path,2026-04-04T16:48:46.776962+00:00,2,"Barrierefreiheit in der Natur: Nur ein schönes Wort?  Obwohl 180 cm Wegbreite Standard sind, fehlen oft rollstuhlgerechte Sanitäranlagen oder manuelle Weidegatter blockieren den We"
bdbc2c3a-23ce-4319-8dff-2c45687e0bc0,"Sozialrechtliche Grundlagen Kostenerstattung Urlaubsassistenz - Reisen mit Assistenz – Vertragsgestaltung, Logistik und Kostenerstattung",standard,standard_length_violation,caption length 310 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-04T16:48:53.922916+00:00,3,"Urlaubsassistenz ist keine Pauschalleistung – deine Kosten zählen nicht. Während die Reisekosten deiner Assistenz als behinderungsbedingte Mehrkosten gelten, musst du deine eigenen"
c29173fa-fe41-4fee-a05c-d2b543e408ce,"Nationale Weiterbildungsstrategie NWS Fachkräftemangel - Digitale Kompetenzen, Weiterbildung und barrierefreie Lernplattformen im Jahr 2026",standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | caption length 313 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-04T16:49:17.927449+00:00,1,Digitale Kompetenzen: Was viele über barrierefreie Online-Kurse nicht wissen. Für barrierefreie E-Learning-Produktion wird ein Mehraufwand von 30% veranschlagt. Manche interaktive 
56923a46-d625-45c5-8dad-caee9bd9d887,gesetzliche Rahmen Barrierefreiheitsstärkungsgesetz BFSG - Apps für Barrierefreiheit im Alltag (Stand: April 2026),standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-04T16:49:30.499782+00:00,1,"Barrierefreiheit in Apps: Die Zahl, die dich schockiert! Jeder sechste Mensch weltweit lebt mit einer Behinderung – 70% davon sind unsichtbar. Auch temporäre Einschränkungen betref"
e14b318c-8bee-4a33-94fa-b201c4707415,VARIO PLUS: Der Lifter für wirklich jede Treppe,standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | caption length 311 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-04T16:49:44.503364+00:00,2,"Dein Treppenlift kann mehr als du denkst! Der VARIO PLUS überrascht mit ungeahnten Möglichkeiten. Er kann nicht nur als komfortabler Sitzlift dienen, sondern auch als vollwertiger "
318fc396-4130-4ebe-a911-bd986798ac0d,LEVEL: Maßgefertigte Mobilität für dein Zuhause,standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path,2026-04-04T16:49:55.517136+00:00,1,"Barrierefreiheit neu gedacht: Was die meisten über Höhenzugang nicht wissen...  Unser LEVEL meistert Höhen bis 2.990 mm, komplett ohne Treppe. Selbst für Elektro-Rollstühle ist er "
9a5331dd-589d-44dd-9db2-28f2986eb6d1,VARIO ONE: Sicher und selbstbestimmt Treppen steigen,standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-04T16:50:06.438239+00:00,1,VARIO ONE: Die Überraschung für deine Treppe! Später eine Rollstuhlplattform statt Sitz? Beim VARIO ONE kein Problem! Die gleiche Schiene macht es möglich. Speichere diese geniale 
9fcbf88f-516a-4a67-809f-c460725c89ea,"Versteckte Kostenfalle Grobe Fahrlässigkeit Schäden Reparatur - Versteckte Kosten, Haftungsrisiken und Versicherungsfallen bei Rollstühlen und Elektromobilen",standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | caption length 310 not in 150-300 char range,2026-04-04T16:52:18.898931+00:00,1,"Dein Rollstuhl-Akku ist kaputt? Die Kasse zahlt nicht, wenn du diesen Fehler machst! 🤫  Regelmäßiges Laden im Winter ist Pflicht. Wenn nicht, werten Kassen es als grobe Fahrlässigk"
5422f33a-6b7c-4d79-b680-828e636957ff,Voraussetzungen vollständige Kfz-Steuerbefreiung Prozent - Kfz-Steuerbefreiung und -ermäßigung bei Schwerbehinderung sowie erforderliche Nachweise (Stand: April 2026),standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-04T16:52:27.387785+00:00,2,Deine Wahl: Kfz-Steuerbefreiung oder ÖPNV-Wertmarke? Seit 2025 kostet die ÖPNV-Wertmarke 104 Euro jährlich. Das macht die Abwägung zwischen Wertmarke und Kfz-Steuerermäßigung entsc
27546311-8a42-49bb-bb1b-7879e403a906,VARIO PLUS: Maximale Vielseitigkeit für jede Treppe,standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-04T16:52:40.356996+00:00,2,VARIO PLUS: Das Geheimnis vieler barrierefreier Häuser. Er kann als Plattformlift für Rollstühle ODER als komfortabler Sitzlift genutzt werden. Zwei Lösungen in einem Gerät. Speich
58191013-e5a1-4466-80b0-da5a39af87f5,LEVEL: Mühelose Höhenüberwindung,standard,standard_block_structure_violation,missing the expected hook/body/cta/hash block separation,2026-04-04T16:52:50.560692+00:00,3,"LEVEL HUBLIFT: Du denkst, ein Aufzug braucht einen Schacht? Denk neu. Dieser Hublift überwindet Höhen bis zu 2.990 mm, komplett ohne baulichen Aufwand für einen Schacht. Speicher d"
b3ff178b-f173-471a-947a-95ff9b3c8eef,VARIO ONE: Treppen sicher bewältigen,standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | caption length 371 not in 150-300 char range,2026-04-04T16:53:00.609549+00:00,2,"VARIO ONE: Wenn jede Treppe zur Herausforderung wird, gibt es eine Lösung für dich.  Für Personen, die noch laufen können, aber Treppen nicht mehr sicher bewältigen, ist VARIO ONE "
6f4335eb-b1e0-49ce-b456-2c37e991b946,"Grundlagen Betrieblichen Eingliederungsmanagements BEM - Rückkehr ins Berufsleben nach Krankheit oder Unfall BEM, Stufenweise Wiedereingliederung und Reha-Management",standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-04T16:53:31.469852+00:00,2,"BEM-Recht: Was dir keiner sagt! Die Ursache deiner Krankheit ist egal. Ob körperlich, psychisch oder privat: Dein Arbeitgeber muss dir BEM anbieten. Es geht um DEINE Rückkehr. Spei"
f6601fc5-a290-40ab-9174-530a76517382,"Kommunale Behindertenbeiräte Struktur Aufgaben Rechte - Kommunale Teilhabe, Behindertenbeiräte und inklusive Stadtplanung",standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path,2026-04-04T16:53:42.052143+00:00,1,"Dein Behindertenbeirat: Was wenige über seine echte Macht wissen...  Kommunale Beiräte haben oft nur Anhörungs- und Beratungsrechte, aber kein eigenes Entscheidungsmandat.  Speiche"
9ef9b31a-d9c5-41db-8556-4ff085020cfc,VARIO PLUS: Der flexible Treppenlift für alle Anforderungen.,standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path,2026-04-04T16:53:52.903875+00:00,2,"VARIO PLUS: Das Geheimnis, wie jede Treppe barrierefrei wird, kennst du noch nicht.  Wusstest du, dass er nicht nur als Sitzlift, sondern auch als Plattformlift für Rollstühle funk"
02684519-db4a-4a76-ab39-3ba5fbf80f02,LEVEL: Barrierefreiheit ohne Kompromisse,standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path,2026-04-04T16:54:02.366484+00:00,2,"Das LEVEL: Höhen bis fast 3m ohne Schacht? 🤯  Viele denken, dafür braucht man einen Aufzugsschacht. Das LEVEL braucht keinen – der Raum darunter bleibt vollständig nutzbar!  Speich"
692372b1-f80b-46ec-8ff1-6c7a1686349e,"Aktionstage Protestbewegungen Frühjahr - Aktiv und sichtbar bleiben Events, Aktionstage und inklusive Medienarbeit (Stand: April 2026)",standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | caption length 302 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-04T23:17:58.30103+00:00,1,"Barrierefreiheit: 2 Millionen Euro für deine Ideen, die kaum jemand kennt! Die Aktion Mensch stellte für den Protesttag 2026 bundesweit 2 Mio. Euro bereit. Einzelprojekte konnten b"
11994e56-3266-43a8-852b-b4a35833eb84,Rechtliche Rahmenbedingungen Barrierefreiheitsstärkungsgesetz BFSG Fokus - Dossier: Digitale Barrierefreiheit von Hilfsmitteln (Stand: April 2026),standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | caption length 309 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-04T23:18:08.62085+00:00,1,"Barrierefreiheit im Alltag: Was viele nicht wissen, kommt 2026. Ab 2026 kannst du dich mit kompatiblen Hörgeräten nahtlos in öffentliche Audioübertragungen einklinken. Das revoluti"
98279027-0e4f-4ce6-9515-2360e4df0683,LEVEL: Unsichtbare Lösung für kurze Höhen,standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-04T23:18:33.624062+00:00,1,"Dein LEVEL kann mehr, als du ahnst! 🤯 Es überwindet Höhen bis zu 2.990 mm und ist dabei völlig unabhängig von einer Treppe. Speichere diesen Tipp für deine Planung. #LEVEL #Barrier"
7c8508be-7ac8-41d8-87e7-a1c290ff5ed8,VARIO ONE: Treppen steigen ohne Risiko,standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-04T23:18:41.075287+00:00,2,"Treppen sind ein Hindernis? Der VARIO ONE beweist das Gegenteil! 🚀 Dass Treppen dich einschränken, ist ein Unding! Der VARIO ONE beseitigt dieses Problem – für gerade und kurvige W"
28ad290b-6b24-477f-a5bc-e34232ff4ccb,Dimensionen Barrierefreiheit - Barrierefreiheit im ÖPNV-Alltag,standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-04T23:24:43.966773+00:00,1,Barrierefreiheit im ÖPNV: Warum deine Reisekette unerwartet bricht. Historisch bedingte Bahnsteighöhen und defekte Aufzüge stellen häufig unüberwindbare Brüche in der Reisekette da
3e4b847a-40dc-49e3-b6bc-0f8c3f3adc53,Grundlagen rechtlicher Anspruch - Unentgeltliche Beförderung und Wertmarke im ÖPNV für Menschen mit Schwerbehinderung,standard,standard_block_structure_violation,missing the expected hook/body/cta/hash block separation,2026-04-04T23:25:05.341094+00:00,3,"Wertmarke: Was viele nicht wissen! 🤔 Kostenloses Fahren ist komplizierter als gedacht. Wusstest du, dass bei einer Überweisung von 91€ für 2025 nur eine 6-Monats-Wertmarke ausgeste"
05c718b6-2e06-482e-ac64-acf75190edff,Demografische gesellschaftliche Ausgangslage - Dossier: Digitale Reiseplanungstools und barrierefreie Infrastruktur im Tourismus und ÖPNV,standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-06T20:02:40.889618+00:00,1,"Barrierefreiheit 2022? Viele wissen nicht, warum das nicht überall klappt. Die Frist für barrierefreien ÖPNV war 2022, doch Ausnahmen blockieren die Umsetzung in vielen Regionen. S"
3a13045b-1d6b-4e19-828f-620fcceb3a96,"Einleitung Relevanz barrierefreien Fahrradmobilität - Rollstuhl und Fahrradtouren – Handbike, Tandem und Anhängerlösungen",standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-06T20:02:52.474706+00:00,1,Rollstuhl-Fahrradtouren: Die versteckte Hürde für Erwachsene. Wenig bekannt: Krankenkassen bewilligen Spezialräder für Erwachsene nur in Einzelfällen. Speichere das für später. #In
21b29fbf-8096-41fe-8821-8e790a4a6458,"Auslandskrankenversicherungen Deckungslücken tarifliche Spezifikationen - Reisen ins Ausland – Grenzkontrollen, Versicherungen, Ersatzteile und Akkus",standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-06T20:03:03.986489+00:00,2,"GKV im Ausland: Eine Illusion von Sicherheit! Du glaubst, du bist abgesichert? Denk nochmal! Deine Kasse übernimmt im Todesfall oft nicht mal die Überführung oder Bestattung, Koste"
238b263a-f1e8-4dcc-8b29-5dcdc2f3b161,"Psychologische Grundlagen Erwartungsmanagement - Urlaub mit Familie oder Freund:innen – Bedürfnisse abstimmen, Zimmerwahl und gemeinsame Aktivitäten",standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | caption length 331 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-09T20:36:19.533542+00:00,2,"Dein Urlaub: Was fast niemand über Gruppenreisen weiß, bis es zu spät ist. Unerwartet: Die Zimmer- und Bettaufteilung kollidiert oft direkt mit dem Bedürfnis nach Privatsphäre und "
4952545d-be82-4b66-bb36-6367bffdc595,Gesetzliche normative Grundlagen Barrierefreiheit - Barrierefreie Kreuzfahrten und Bootsreisen,standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path,2026-04-09T20:49:05.065402+00:00,1,"Kreuzfahrt-Barrieren: Was viele Reedereien dir über Landausflüge verschweigen.  Eine barrierefreie Kabine bedeutet nicht automatisch, dass das ganze Schiff oder die Landausflüge zu"
30afd9ff-0c44-4893-8a42-267f2478eb29,Grundlagen Voraussetzungen Schwerbehinderung - Antrag auf Schwerbehindertenausweis: Ein umfassendes Forschungsdossier,standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | caption length 317 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-10T00:44:14.261152+00:00,1,"Antrag auf Schwerbehinderung: Was dir niemand über die Wartezeiten erzählt. Statt weniger Wochen wartest du oft drei bis sechs Monate, in Extremfällen sogar über ein Jahr. Diese re"
3a33a3f8-aa6c-4e78-9306-2f0417df4660,Grundlagen Voraussetzungen Schwerbehinderung - Antrag auf Schwerbehindertenausweis: Ein umfassendes Forschungsdossier,standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | caption length 305 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-10T00:44:14.276309+00:00,1,"Antrag auf Schwerbehindertenausweis: Was kaum jemand über die Wartezeiten weiß. ⏳ Obwohl gesetzlich wenige Wochen vorgesehen sind, wartest du oft 3-6 Monate, manchmal über ein Jahr"
2bc563d8-cd8b-4601-979e-03dce22d92a7,"Grundlagen Anerkennung Nachteilsausgleiche - Research Dossier: Schwerbehindertenausweis nutzen – Merkzeichen, Nachteilsausgleiche und gesetzliche Neuerungen 2026 bis 2028",standard,standard_block_structure_violation,missing the expected hook/body/cta/hash block separation,2026-04-10T00:44:26.838756+00:00,3,"Ausweis weg? Die versteckte Falle beim Schwerbehindertenausweis. Vorsicht bei Neuanträgen! Eine Neufeststellung deines GdB kann deinen Status unerwartet herabsetzen, da alles neu b"
445d6df7-ee04-493a-bf62-b49b3491cacb,"Grundlagen Anerkennung Nachteilsausgleiche - Research Dossier: Schwerbehindertenausweis nutzen – Merkzeichen, Nachteilsausgleiche und gesetzliche Neuerungen 2026 bis 2028",standard,standard_block_structure_violation,missing the expected hook/body/cta/hash block separation,2026-04-10T00:44:26.926924+00:00,3,Schwerbehindertenausweis: Viele verschenken Geld! Kennst du alle Vorteile? Ab GdB 70 + Merkzeichen G kannst du 900 Euro Fahrtkostenpauschale steuerlich geltend machen. Warum nutzen
851cc5d6-44f9-4a03-951b-9558b1a04d2b,"Rechtliche Rahmenbedingungen finanzielle Förderung KfzHV - Fahrzeuganpassung für Menschen mit Behinderung – Handbedienung, Hebebühnen und Kostenübernahme",standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-10T00:44:39.916464+00:00,1,"Wichtiger Fehler bei der Fahrzeuganpassung, den viele machen! Damit Kosten für Handbedienung & Co. zu 100% übernommen werden, muss dein Antrag VOR dem Kauf bewilligt sein. Speicher"
bdd1b349-127f-4665-b150-02b861637923,"Rechtliche Rahmenbedingungen finanzielle Förderung KfzHV - Fahrzeuganpassung für Menschen mit Behinderung – Handbedienung, Hebebühnen und Kostenübernahme",standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | caption length 335 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-10T00:44:40.628198+00:00,2,"Dein Fahrzeugumbau kann teuer werden, wenn du diesen Fehler machst. Nur wenige wissen das! Viele übersehen: Anträge auf Kostenübernahme müssen zwingend vor Kaufvertrag oder Umbaust"
3a6bc97d-93a4-4500-a433-96e4f35ec9da,Grundlagen Voraussetzungen Schwerbehinderung - Antrag auf Schwerbehindertenausweis: Ein umfassendes Forschungsdossier,standard,standard_length_violation,caption length 301 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-10T00:44:55.290137+00:00,3,"Schwerbehindertenantrag: Sie spielen auf Zeit, aber du hast nur einen Monat! Bei ablehnenden Bescheiden hast du nur eine starre Widerspruchsfrist von einem Monat. Verpasst du sie, "
bfc4636a-7eb7-4082-a3ea-d4189fcddc58,Grundlagen Voraussetzungen Schwerbehinderung - Antrag auf Schwerbehindertenausweis: Ein umfassendes Forschungsdossier,standard,standard_block_structure_violation,missing the expected hook/body/cta/hash block separation,2026-04-10T00:45:00.026225+00:00,3,"Schwerbehindertenantrag: Die Fristen sind ein Witz! 😠 Bei ablehnenden Bescheiden hast du nur einen Monat Widerspruchsfrist. Verpasst du diese, ist der Bescheid rechtskräftig! Komme"
b6ae522e-169d-4e16-aaa4-9a9b20d52241,Grundlegende Versorgungsmodelle Detail - Research Dossier: Assistenzmodelle im Vergleich (Pflegedienst vs. Assistenzteam vs. Familie),standard,standard_length_violation,caption length 303 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-10T00:45:10.610993+00:00,3,"Pflegedienst vs. Freiheit: Wechselndes Personal oder eigene Wahl? Traditionelle Pflegedienste schicken wechselndes Personal nach festen Tourenplänen – oft ""Minutenpflege"" statt ech"
6f5d4c94-cd5e-488d-b2c2-ca83243ee69c,Grundlegende Versorgungsmodelle Detail - Research Dossier: Assistenzmodelle im Vergleich (Pflegedienst vs. Assistenzteam vs. Familie),standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | caption length 311 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-10T00:45:19.376131+00:00,1,"Dein Pflegedienst verschweigt dir das? 🤫 So viel Freiheit hast du wirklich! Wusstest du, dass du Angehörige wie Eltern oder Partner NICHT über das Persönliche Budget anstellen darf"
9b80ba55-cc91-4530-bb4c-6fe56c0aa9e5,"Medikamentenversorgung Reisen Reisebedarf - Medikamentenversorgung – Wechselwirkungen, Spezialapotheken und Reisebedarf",standard,standard_length_violation,caption length 312 not in 150-300 char range,2026-04-10T00:45:19.386206+00:00,3,"Wenn du Medikamente nimmst, ist deine Reiseapotheke eine tickende Zeitbombe für dich.  Nimmst du fünf oder mehr Medikamente? Dann steigt dein Risiko für lebensbedrohliche Wechselwi"
408e8b74-4fe1-47fb-8f88-40ca134adf6f,"Medikamentenversorgung Reisen Reisebedarf - Medikamentenversorgung – Wechselwirkungen, Spezialapotheken und Reisebedarf",standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-10T00:45:30.773543+00:00,2,"Deine Medikamente auf Reisen? Das kann DICH persönlich betreffen. Nimmst du fünf oder mehr Medikamente ein, steigt dein Risiko für schwerwiegende Wechselwirkungen auf Reisen enorm."
adb7f841-1423-440c-a6f9-db46566b3613,"Zuständigkeitssystematik Abgrenzung DRV versus GKV - Rehabilitationsmanagement in Deutschland: Zuständigkeiten, Antragsverfahren, Verlängerungsrichtlinien, Nachsorgekonzepte und Hilfsmittelversorgung",standard,standard_block_structure_violation,missing the expected hook/body/cta/hash block separation,2026-04-10T10:03:26.183439+00:00,3,Reha-Wirrwarr? Schluss mit Zuständigkeitsstreits! Strenge Fristen nach § 14 SGB IX sollen Verzögerungen durch Zuständigkeitsstreitigkeiten zwischen Trägern unterbinden. 💪 Kommentie
2bf04abe-edf6-4803-82c8-40560668c5bf,"rechtliche Grundlage Personenbeförderungsgesetz PBefG Frist - Barrierefreiheit im ÖPNV Status quo, rechtliche Rahmenbedingungen und technologische Entwicklungen (Stand: April 2026) (1)",standard,missing_caption_bundle,no caption_bundle stored in seed_data,2026-04-10T10:05:02.848598+00:00,0,"Barrierefreiheit im ÖPNV – Status quo, rechtliche Rahmenbedingungen und technologische Entwicklungen (Stand: April 2026) Der vorliegende Forschungsbericht liefert eine umfassende, "
306312d0-d83a-42f3-8416-aabd8776ea70,"rechtliche Grundlage Personenbeförderungsgesetz PBefG Frist - Barrierefreiheit im ÖPNV Status quo, rechtliche Rahmenbedingungen und technologische Entwicklungen (Stand: April 2026) (proof 2)",standard,missing_caption_bundle,no caption_bundle stored in seed_data,2026-04-10T10:05:27.48499+00:00,0,"Barrierefreiheit im ÖPNV – Status quo, rechtliche Rahmenbedingungen und technologische Entwicklungen (Stand: April 2026) Der vorliegende Forschungsbericht liefert eine umfassende, "
5e2038b8-f3af-44ea-933c-abaa47c7309e,"rechtliche Grundlage Personenbeförderungsgesetz PBefG Frist - Barrierefreiheit im ÖPNV Status quo, rechtliche Rahmenbedingungen und technologische Entwicklungen (Stand: April 2026) (proof 3)",standard,missing_caption_bundle,no caption_bundle stored in seed_data,2026-04-10T10:05:27.596636+00:00,0,"Barrierefreiheit im ÖPNV – Status quo, rechtliche Rahmenbedingungen und technologische Entwicklungen (Stand: April 2026) Der vorliegende Forschungsbericht liefert eine umfassende, "
1549a719-b5c3-4d4c-a908-6bbefe651b97,"rechtliche Grundlage Personenbeförderungsgesetz PBefG Frist - Barrierefreiheit im ÖPNV Status quo, rechtliche Rahmenbedingungen und technologische Entwicklungen (Stand: April 2026) (1)",standard,standard_block_structure_violation,missing the expected hook/body/cta/hash block separation,2026-04-10T10:06:19.993857+00:00,3,"Barrierefreiheit im ÖPNV? Eine leere Versprechung! Ab Mai 2026 formieren sich bundesweite Proteste, um die Streichung von Ausnahmen im PBefG zu fordern. Genug ist genug. Kommentier"
7038dbcd-d0ef-4802-a03c-c4419f366621,"rechtliche Grundlage Personenbeförderungsgesetz PBefG Frist - Barrierefreiheit im ÖPNV Status quo, rechtliche Rahmenbedingungen und technologische Entwicklungen (Stand: April 2026) (2)",standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-10T10:06:32.935695+00:00,1,Barrierefreiheit im ÖPNV: Was Kommunen dir verschweigen? 🤫 Trotz Gesetz dürfen viele Kommunen den barrierefreien Umbau von Haltestellen rechtmäßig aufschieben – dank weitreichender
2ed47061-73db-4ccd-95f2-db985c6e7a7f,"rechtliche Grundlage Personenbeförderungsgesetz PBefG Frist - Barrierefreiheit im ÖPNV Status quo, rechtliche Rahmenbedingungen und technologische Entwicklungen (Stand: April 2026) (3)",standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-10T10:06:42.928634+00:00,2,"🚫 Barrierefreiheit? Nicht, wenn das Gesetz Ausnahmen erlaubt! Obwohl der ÖPNV seit 2022 barrierefrei sein sollte, nutzen viele Kommunen legale Schlupflöcher, um den Umbau zu umgehe"
caa974e8-7a4a-4818-9b4e-200d5e596976,"rechtliche Grundlage Personenbeförderungsgesetz PBefG Frist - Barrierefreiheit im ÖPNV Status quo, rechtliche Rahmenbedingungen und technologische Entwicklungen (Stand: April 2026) (1)",standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-10T10:08:15.660731+00:00,2,"ÖPNV-Barrierefreiheit? Eine Farce, die niemand mehr akzeptiert. Trotz gesetzlicher Pflicht seit 2022 stagnieren Umbaumaßnahmen vieler Haltestellen. Politische Ausnahmen erlauben di"
3e6b8702-ba1c-400e-9988-bd8cd9b80d21,"rechtliche Grundlage Personenbeförderungsgesetz PBefG Frist - Barrierefreiheit im ÖPNV Status quo, rechtliche Rahmenbedingungen und technologische Entwicklungen (Stand: April 2026) (2)",standard,standard_block_structure_violation,missing the expected hook/body/cta/hash block separation,2026-04-10T10:08:29.544694+00:00,3,Barrierefreiheit 2026? Die Ausreden der Kommunen haben ein Ablaufdatum! Für Mai 2026 formieren sich bundesweite Proteste gegen die Stagnation. Gleichzeitig laufen Vorstöße zur Stre
4073002b-b59f-4c45-97d3-2cc2fc5fecd3,"rechtliche Grundlage Personenbeförderungsgesetz PBefG Frist - Barrierefreiheit im ÖPNV Status quo, rechtliche Rahmenbedingungen und technologische Entwicklungen (Stand: April 2026) (3)",standard,standard_block_structure_violation,missing the expected hook/body/cta/hash block separation,2026-04-10T10:08:41.054107+00:00,3,"Barrierefreiheit im ÖPNV: Eine leere Versprechung? Der Protest formiert sich. ✊ Für Mai 2026 sind bundesweite Protestaktionen geplant, um Druck auf die Politik auszuüben und Ausnah"
