table,row_id,post_type,target_length_tier,word_count,min_words,max_words,estimated_duration_s,status,has_video,video_status,duration_contract_status,audit_status,script_preview
topic_scripts,814acf32-e0ca-4871-9745-b5c1b92e6e0e,value,16,28,26,36,11,valid,,,,pass,"Deine Tür ist 80 Zentimeter breit? Das ist ""barrierefrei"" nach DIN 18040 2. Für ""rollstuhlgerecht R"" braucht es aber 90 Zentimeter Breite und 150 mal 150 Zentimeter Bewegungsfläche"
topic_scripts,3f4a0c54-7e80-47e9-8ed6-986f0f740986,value,16,29,26,36,11,valid,,,,pass,"Alle reden über Barrierefreiheit. Aber keiner über die wahren Hürden bei Arztterminen. Formulare, Rückrufe und unklare Zuständigkeiten verzögern oft unnötig. Dabei sind leicht erre"
topic_scripts,578f2bd6-7a44-4598-af85-5d6ea89783dd,value,16,26,26,36,10,valid,,,,pass,Sorry aber der 'kurze Hang runter' ist im Rollstuhl ein echter Kampf. Dein Recht auf freie Bewegung scheitert hier oft an der Steigung oder fehlender Infrastruktur.
topic_scripts,8f99ca19-aca9-4cd5-8feb-bca6f58b25a0,product,8,19,16,20,7,valid,,,,pass,"Was meinen Alltag mit einem Rollstuhl wirklich leichter macht, ist ein Design, das Barrierefreiheit von Anfang an kompromisslos mitdenkt."
topic_scripts,bb61af38-4004-4412-af60-8e519351d846,lifestyle,16,34,20,34,13,valid,,,,pass,"Was viele an Wohnungstüren unterschätzen, ist der Kraftakt. Es geht nicht nur ums reine Aufdrücken. Das exakte Rangieren im Rollstuhl, um da durchzukommen, kostet echt Nerven. Jede"
topic_scripts,7384c26f-72bd-4aee-9eaf-975eaf005908,value,8,14,14,18,5,valid,,,,pass,"150x150cm sind laut Norm 2026 oft nicht genug, Ei…, Laut Erfahrung…, 5.200 EUR."
topic_scripts,8dfd803f-1bd7-477d-bb35-55d2cd3d34b0,lifestyle,8,17,16,20,7,valid,,,,pass,"Ich dachte früher, Spontanität und Rollstuhl sind ein Widerspruch, aber ein paar Tricks machen es super easy!"
topic_scripts,d4f2eacf-c180-414e-b800-98820187b07b,value,16,27,26,36,10,valid,,,,pass,"Auf dem Papier hast du das Recht, jedes Restaurant zu besuchen. In der Realität? Fehlanzeige. Doch mit einem 3 Sekunden Trick erkennst du Barrierefreiheit sofort vor Ort!"
topic_scripts,b712e7fc-3e6c-412f-b484-dcd4a087031c,value,32,57,54,74,22,valid,,,,pass,"Auf dem Papier hast du das Recht. Die Antidiskriminierungsstelle des Bundes ist deine erste Anlaufstelle, wenn du dich diskriminiert fühlst. Sie informiert über rechtliche Schritte"
topic_scripts,d46b8ee9-1b1b-4ae6-ac84-1e6922e3fa7e,lifestyle,8,18,16,20,7,valid,,,,pass,"Was dir beim ÖPNV niemand klar sagt: Viele Busfahrer dürfen die Rampe nicht bedienen, obwohl sie da ist."
topic_scripts,69b5b5e2-fa78-44cb-8f19-547a150030f4,lifestyle,8,16,16,20,6,valid,,,,pass,"Was meinen Alltag mit überfüllten Gängen wirklich leichter macht, ist einfach aktiv um Hilfe zu bitten."
topic_scripts,a6250f2d-2b8c-42bb-b3ce-9fbbeb3f25fc,value,32,58,54,74,22,valid,,,,needs_repair,"in willst du arbeiten, studieren oder deine Freizeit gestalten. Dafür gibt es Assistenzleistungen, die ein selbstbestimmtes Leben ermöglichen. Das ist etwas ganz anderes als Pflege"
topic_scripts,9aeac17a-5f71-436d-9066-dad3f7fb7f1e,product,8,18,16,20,7,valid,,,,pass,Der VARIO PLUS passt sich wirklich an jede Treppe an und bietet flexible Lösungen für Innen- und Außenbereiche.
topic_scripts,90838098-9f00-49e9-815e-2194c7bcaa60,value,32,54,54,74,21,valid,,,,pass,"Dein Recht auf barrierefreie Natur? Existiert oft nur auf dem Papier! Obwohl Zertifizierungssysteme wie „Reisen für Alle“ klare Standards setzen, wie 180 cm Wegbreite oder maximal "
topic_scripts,a484542c-ec0c-46ca-aae3-118bcc494191,product,16,26,24,34,10,valid,,,,pass,"Bevor du dich das nächste Mal über eine Behörden-Website ärgerst, hab das im Kopf: Digitale Barrierefreiheit ist dein gesetzliches Recht mit Fristen! Das ändert die Perspektive."
topic_scripts,c89428d2-a19e-4281-a9e3-79b6f92730f0,value,32,57,54,74,22,valid,,,,reject,"Als Rollstuhlnutzerin ist Diskretion bei Inkontinenzhilfen super wichtig. Produkte für den Einmalgebrauch sind weit verbreitet. Sie nehmen Urin oder Stuhl auf, binden Gerüche und s"
topic_scripts,3ee5bae1-21b6-4547-9b59-c20e62d38571,value,32,74,54,74,28,valid,,,,pass,Dein Verschlimmerungsantrag? Der birgt ein immenses Risiko für deinen Schwerbehindertenstatus. Denn was viele nicht wissen: Ein Neufeststellungsantrag kann zu einer kompletten Neub
topic_scripts,09998c0b-cab5-428e-ae68-46fc23f10c75,value,16,28,26,36,11,valid,,,,pass,"Niemand redet darüber, aber dein Neufeststellungsantrag kann dir den Schwerbehindertenstatus kosten. Denn diese sogenannte Verschlimmerung ist in Wahrheit eine komplette Neubewertu"
topic_scripts,6367c0a4-f452-4901-8d73-77cf35586ad9,value,8,16,14,18,6,valid,,,,pass,"Als Rollstuhlnutzer kennst du das Gefühl, wenn ein verlorener Schlüssel deine Autonomie im Alltag direkt ausbremst."
topic_scripts,18c6f029-3ddc-466b-b665-1fd1a08ca45f,value,8,16,14,18,6,valid,,,,pass,"Alle reden über perfekte Spracherkennung, aber deine Stimme zeigt die Schwäche der aktuellen Deep Learning Modelle."
topic_scripts,7ec6ab07-a1fd-4692-ad33-34b55f91cd95,lifestyle,8,18,16,20,7,valid,,,,pass,"Ich dachte früher, eine Wohnungstür ist kein Problem, bis mir auffiel, wie viel Kraft ich dafür wirklich brauche."
topic_scripts,3abb2fd5-f878-4bd9-9651-1793d648eb50,value,8,15,14,18,6,valid,,,,pass,Dein 3 Sekunden Check zeigt: Eine Stufe macht trotz Barrierefreiheitsstärkungsgesetz seit 2025 jeden Laden unerreichbar.
topic_scripts,21b2f890-bf67-4b90-bd89-2573fcba92f4,lifestyle,16,31,20,34,12,valid,,,,pass,"Ich dachte früher, eine Tür ist schnell geöffnet. Doch als Rollstuhlfahrerin ist jeder Türwiderstand ein richtiger Kraftakt. Du unterschätzt, wie viel Stärke das täglich kostet. Di"
topic_scripts,80dcb9de-7ec0-4bef-afca-ff2ca64b37d8,product,8,17,16,20,7,valid,,,,pass,"in kennst du das Gefühl, wenn Treppen unüberwindbar scheinen, doch mit dem VARIO ONE ändert sich das!"
topic_scripts,301f3ea9-0998-4214-a244-b097cb9a0306,product,8,18,16,20,7,valid,,,,needs_repair,Mit dem Vertikal-Plattformlift LEVEL überwindest du Höhenunterschiede bis 2.990 mm mühelos und profitierst von echtem deutschen Handwerk.
topic_scripts,30ec16d0-8f4b-436c-9800-b29566175ffe,lifestyle,8,17,16,20,7,valid,,,,pass,"Der Aufzug streikt mal wieder; ich checke dann direkt Alternativrouten oder andere Eingänge, ganz konkret im Alltag."
topic_scripts,685a69b5-142c-40cd-9549-0afc1c34d546,product,8,17,16,20,7,valid,,,,needs_repair,"Der VARIO ONE bringt dich sicher die Treppe hoch und wieder runter, egal ob drinnen oder draußen."
topic_scripts,f730b8f0-36c8-4713-9e0f-1f20af6056d4,value,32,65,54,74,25,valid,,,,pass,"Alle reden über smarte Assistenzgeräte, aber keiner über die Basics, die wirklich den Alltag erleichtern. Dabei sind Greifzangen, Transferbretter und Stehrahmen oft dein verlängert"
topic_scripts,f41562d4-b144-49e8-9ac9-9e23e53509d0,product,8,17,16,20,7,valid,,,,pass,"Ich dachte früher, mein Zuhause wäre barrierefrei, aber der Alltag zeigte mir, wo die echten Hürden liegen."
topic_scripts,fd59c49c-0538-4ecb-9e46-eeb0c3e846da,product,8,16,16,20,6,valid,,,,pass,"Ehrlich gesagt, manchmal stresst es mich immer noch, wenn Stufen kommen und meine Energie sinnlos verschwenden."
topic_scripts,2e906de1-880f-46c6-9e75-d62d7114b94a,value,32,60,54,74,23,valid,,,,pass,"Ein kleiner Absatz, und schon bist du blockiert. Genau so unerwartet kann die ""Bordsteinkante"" bei Lippenfillern deine Lippenform stören. Diese ""Bordsteinkante"" ist eine Wulst, die"
topic_scripts,3983e1c5-9c50-48f3-a263-d8a009630fe1,value,32,68,54,74,26,valid,,,,pass,"Du kennst dieses Gefühl, wenn der Bordstein mal wieder zu hoch ist? Diese alltägliche Herausforderung kann gerade mit dem Elektrorollstuhl schnell zum Problem werden. Niemand redet"
topic_scripts,22d55bca-a48e-4356-9f48-d3f88f19e85a,lifestyle,8,18,16,20,7,valid,,,,pass,"Was meinen Alltag mit Barrieren wirklich leichter macht, ist der schnelle Online-Check vor dem ersten Besuch eines Shops."
topic_scripts,8ca06483-1f42-4633-9bd9-9eeb3ef22360,product,8,16,16,20,6,valid,,,,pass,"Ich dachte früher, mein Bad muss so bleiben, bis ich entdeckt habe, wie maßgefertigte Lösungen helfen."
topic_scripts,dfb913f7-9b2a-401a-b928-201cdf087ff9,lifestyle,8,17,16,20,7,valid,,,,pass,"Niemand sagt dir, wie wichtig ein starkes Netzwerk im Rollstuhlalltag ist; gemeinsam finden wir die besten Lösungen."
topic_scripts,e4e05031-d435-482a-b2a5-ebde1d1dd171,product,8,19,16,20,7,valid,,,,pass,"Ich dachte früher, jede Treppe ist eine unüberwindbare Barriere, bis ich Vario One entdeckte und mein Alltag leichter wurde."
topic_scripts,af01a147-ddd5-4b0a-a6aa-4a9c0d96f150,lifestyle,8,17,16,20,7,valid,,,,pass,"Deutschland 2026. Und du kommst trotzdem nicht in den Bus, weil der Fahrplan nur die Idealroute kennt."
topic_scripts,e321ccd1-8357-451c-a14f-149f5deebf1d,value,32,54,54,74,21,valid,,,,reject,Auf dem Papier hast du das Recht auf Barrierefreiheit in Gemeinschaftsräumen. Seit der WEG Reform 2020 sind bauliche Veränderungen für Barrierefreiheit leichter umzusetzen. Aufzüge
topic_scripts,a63c9c92-c195-4886-9125-893c90cf4a99,product,8,16,16,20,6,valid,,,,pass,"Bevor du barrierefrei umbaust, denk daran: Dein Zuhause muss FÜR DICH funktionieren, nicht nur für Normen."
topic_scripts,b2db2bd4-afbc-46f5-8cec-c4b0da49f1f0,product,8,18,16,20,7,valid,,,,pass,"Ich dachte früher, Treppenlifte sind nur für wirklich Schwache, bis ich merkte, wie sie meine Unabhängigkeit zuhause stärken."
topic_scripts,0961c39d-5a6c-47c6-b473-4c795fc4ee0a,product,8,17,16,20,7,valid,,,,pass,"Ich dachte früher, mein Rollstuhl ist die Grenze Zuhause, aber die wahre Freiheit kam mit einfachen Anpassungen."
topic_scripts,f0b97efc-969b-423b-9454-873853d6d078,value,8,14,14,18,5,valid,,,,needs_repair,"in kennst du Barrieren, aber die ""Bordsteinkante"" bei Fillern überrascht oft schmerzhaft, Bordsteine vs."
topic_scripts,f5a98faa-4060-4c9a-bcd0-de7b532739e7,value,16,26,26,36,10,valid,,,,pass,"Auf dem Papier hast du das Recht. In der Realität? Seit 2025 gilt das Barrierefreiheitsstärkungsgesetz, doch dein 3 Sekunden Check auf Stufen und Schwellen bleibt entscheidend."
topic_scripts,6d80de04-aa88-481c-a532-01c25b322c1f,product,16,27,24,34,10,valid,,,,pass,"Kaum jemand sieht, wie oft digitale Behörden-Websites einfach nicht funktionieren. Du willst nur einen Antrag stellen und scheiterst an fehlenden Kontrasten oder Mauszwang ganz kon"
topic_scripts,7d220a5e-3e1e-4908-9f52-c5f1ccb5d68e,product,16,27,24,34,10,valid,,,,pass,"Dein Leben ändert sich und dein Lift passt sich an! Er ist universell einsetzbar, sogar im Außenbereich. So bist du immer mobil und kannst das Leben genießen."
topic_scripts,7d4892dd-4fa8-49ca-b3f8-8c6a7788b83e,value,32,57,54,74,22,valid,,,,pass,"Du kennst dieses Gefühl, wenn schon eine leichte Steigung deine Schultern brennen lässt. Deine Schulter ist anatomisch nicht für dauerhafte Fortbewegung unter Last gemacht. Sie ist"
topic_scripts,dd7a2555-617c-4261-8192-0679afd9cfe9,value,16,31,26,36,12,valid,,,,pass,"Auf dem Papier hast du das Recht auf barrierefreie Arzttermine. In der Realität? Fehlanzeige. Formulare, Portale und Rückrufwege für Unterstützung sind oft unübersichtlich, verzöge"
topic_scripts,d9f1b029-c287-4e88-81eb-003053332ad5,lifestyle,16,21,20,34,8,valid,,,,pass,"Was viele beim Alltag im Rollstuhl unterschätzen, ist der Energieverbrauch für Kleinigkeiten. Jede kleine Steigung, jeder unebene Bürgersteig das summiert sich."
topic_scripts,f7d7cb39-557a-42a7-bd01-fd22e786ed81,product,8,17,16,20,7,valid,,,,pass,"Was mir bei mehr Freiheit Zuhause geholfen hat? Endlich zu merken, wie wichtig kleine Anpassungen wirklich sind."
topic_scripts,1df44998-dd16-41b1-97a6-35123b1d91ec,product,8,18,16,20,7,valid,,,,pass,"Ich hab früher gedacht, Barrierefreiheit ist ein Extra, aber es ist unser Grundrecht, überall dabei sein zu können."
topic_scripts,d6dd3ef5-0db8-4865-8f1e-43ef6083da90,value,8,15,14,18,6,valid,,,,pass,"Auf dem Papier hast du das Recht, doch Terminwege für barrierefreie Arztpraxen sind 2026 oft."
topic_scripts,9ef28a53-cb4b-48a5-a7aa-de1ea9c9f5e2,value,32,55,54,74,21,valid,,,,pass,"Mitten im Verkehr fühlst du dich oft unsichtbar. Werksseitig fehlen bei vielen Greifreifenrollstühlen oft Katzenaugen oder Beleuchtungssysteme, besonders 2026. Das macht dich bei D"
topic_scripts,a6b7960f-72b3-4337-82d9-19bf8efd1d26,product,8,17,16,20,7,valid,,,,pass,"Du kennst dieses Gefühl, wenn du trotz ""barrierefrei"" plötzlich am Aufzug scheiterst und wieder mal improvisieren musst!"
topic_scripts,53ea8ce2-3bb7-4bf0-bee0-5737346808a2,value,8,17,14,18,7,valid,,,,pass,"Fährst du Bordsteinkanten nicht frontal an, kippt dein Elektrorollstuhl viel leichter, Eine z…, Das ist 2026 unnötig."
topic_scripts,a47c469f-d971-4ccc-9a75-613b36895d46,product,32,65,32,66,25,valid,,,,pass,"Ich dachte früher, meine Wohnung wird nie wirklich zu meinem Zuhause. Ständig gab es diese nervigen Schwellen, und das Bad war ein echtes Hindernisrennen. Jedes Mal, wenn ich mich "
topic_scripts,1bd71cb4-8d77-4d6b-87ee-9368b4428c28,lifestyle,32,55,40,66,21,valid,,,,pass,Auf dem Papier hast du das Recht. In der Realität? Deine Fahrgastrechte bei der Bahn basieren auf einer komplexen EU-Verordnung. Ab 60 Minuten Verspätung stehen dir 25 Prozent Erst
topic_scripts,47ef8cf5-9243-4345-98d7-f2fea31b08ad,lifestyle,16,27,20,34,10,valid,,,,pass,"Ich dachte früher, die Kfz-Steuerbefreiung ist eine Riesen-Hürde. Aber mit ein paar Infos sparst du nicht nur Geld, sondern auch nervige Rennereien. Es lohnt sich ganz konkret."
topic_scripts,94a153ca-db4b-4a78-9c15-44f35085f69e,value,8,16,14,18,6,valid,,,,needs_repair,"Der Staubsaugerroboter nimmt dir die Bodenreinigung ab, D…, Das b…, Ein wesentlicher Aspekt ist die Sicherheit."
topic_scripts,f248cf15-4e0b-47ec-9a58-f053cb2b9821,value,16,26,26,36,10,valid,,,,pass,"Sorry, aber deine Automatiktür übergeht dich oft mit Absicht, um Energie zu sparen! Diese sogenannte Querverkehrsausblendung ignoriert zum Beispiel seitliche Bewegungen und benötig"
topic_scripts,fa53da8e-71a6-417e-9c93-0a36704b2a1d,lifestyle,16,31,20,34,12,valid,,,,pass,"Niemand sagt dir, aber deine Rechte im ÖPNV sind stärker, als du denkst. Oft traut man sich nicht, den Busfahrer auf eine fehlende Rampe anzusprechen. Aber du hast Anspruch auf Mit"
topic_scripts,d2827729-d96f-4433-8573-e4b7c3e5a87f,value,32,55,54,74,21,valid,,,,pass,"Wo ist die nächste barrierefreie Toilette, wenn's wirklich eilt? Dein Handy hilft dir seit 2022: Aktiviere in Google Maps das Rollstuhl Symbol. Für über 12.000 verschlossene WCs is"
topic_scripts,e92f3fe6-3680-48c6-97e6-e26a46783382,value,16,29,26,36,11,valid,,,,pass,"Du kennst dieses Gefühl, wenn dein Rollstuhl im Gedränge einfach untergeht? Elektrorollstühle sind leise, viele Rollstühle ab Werk dunkel. Das zwingt dich oft zu gefährlichen Auswe"
topic_scripts,e87d9a48-0345-49ac-b572-600c5419a726,product,16,31,24,34,12,valid,,,,pass,"Ich dachte früher, hohe Schränke begrenzen meine Freiheit zu Hause. Ständig brauchte ich Hilfe, das raubte mir Unabhängigkeit. Ein einfacher Greifarm hat das total verändert! Jetzt"
topic_scripts,97cdaafd-9489-463c-b858-581c8d11e95b,product,8,17,16,20,7,valid,,,,pass,"Alles verändert sich, wenn du Barrierefreiheit nicht als Ausnahme, sondern als Standard einforderst und auch so lebst."
topic_scripts,e5e5394a-75b8-446e-87ef-8c488c90ad93,product,16,30,24,34,12,valid,,,,pass,"Ich dachte früher, ein barrierefreies Schild reicht. Doch oft ist es nur eine Alibi-Lösung, die im Alltag nichts bringt. Wir brauchen echte, kompromisslose Zugänglichkeit, damit wi"
topic_scripts,24a44fe8-498d-4818-a080-345b12944fd2,value,16,31,26,36,12,valid,,,,pass,"Du kennst dieses Gefühl, wenn die barrierefreie Toilette dringend gesucht werden muss. Google Maps bietet zwar ein Rollstuhl Symbol seit 2022, doch du musst es in den Einstellungen"
topic_scripts,544327f2-f0cb-4fc9-ab70-2460d5b7ea02,lifestyle,8,17,16,20,7,valid,,,,pass,"Niemand redet darüber, aber das Beste, was meinen Alltag als Rollstuhlfahrerin leichter macht, ist der richtige Routenplaner."
topic_scripts,9a55d1e4-8c9b-4d38-b3f6-0fd8a5de92c1,value,32,54,54,74,21,valid,,,,pass,"Wenn du deine Rollstuhlreifen ignorierst, wird der Alltag unnötig schwer. Dein Fahrverhalten kann schwammig werden und der Rollwiderstand steigt drastisch. Mit dem Ein Euro Trick p"
topic_scripts,3e0e5b0e-8e48-4fc6-8390-bb9ad77c3c6e,product,8,17,16,20,7,valid,,,,needs_repair,Der VARIO PLUS passt sich dank seiner Flexibilität und Stärke einfach jeder Treppe und jeder Lebenslage an.
topic_scripts,a80c8567-11ab-448e-8e21-03aa9d5b038f,lifestyle,8,18,16,20,7,valid,,,,pass,"Ich dachte früher, spontan sein ist kein Problem, bis ich merkte, wie viel Planung jeder Rollstuhlausflug wirklich braucht."
topic_scripts,450c3399-061f-44cb-8cc5-0699ad08e562,product,8,16,16,20,6,valid,,,,pass,"Was mir echt hilft, beim Überwinden kleiner Stufen ohne Rampe, ist die richtige Kipptechnik deines Rollstuhls."
topic_scripts,c430cef9-f59e-476b-a289-87d72d6da798,lifestyle,8,16,16,20,6,valid,,,,pass,"Bevor du dein Auto umrüstest, check unbedingt die Kfz-Steuerbefreiung; das hat bei mir echt viel ausgemacht!"
topic_scripts,e0d4e4d1-ebf0-43f9-9480-8cf2e06c7e26,product,8,16,16,20,6,valid,,,,pass,"Niemand sagt dir, wie viel Lebensqualität die paar Stufen kosten können, bis du deine Freiheit zurückbekommst."
topic_scripts,d1d9b3ad-3d35-43e4-a95d-bc33c76db420,lifestyle,8,17,16,20,7,valid,,,,pass,"Was viele an der Alltagsplanung unterschätzen, ist wie viel Detail es braucht, damit alles im Rollstuhl klappt."
topic_scripts,d786c6a7-9b11-47f0-a1a8-917d964bb6b5,product,8,17,16,20,7,valid,,,,pass,"Ich dachte früher, Freiheit im Zuhause braucht große Umbauten, dabei machen oft kleine Anpassungen den riesigen Unterschied."
topic_scripts,798c87a7-4b73-42ff-9a7c-456924e884a5,value,8,15,14,18,6,valid,,,,pass,"Auf dem Papier hast du besonderen Kündigungsschutz, doch die Realität 2026 zeigt oft das Gegenteil."
topic_scripts,64d3337b-ae5b-4110-98ad-8fb0a4704acc,value,8,15,14,18,6,valid,,,,pass,"Die größte Lüge über Restaurants ist, Barrierefreiheit siehst du; dein 3 Sekunden Trick hilft dir."
topic_scripts,937b2f6c-136f-42b4-adb4-684245c5c0cb,lifestyle,8,17,16,20,7,valid,,,,pass,"Was viele an einem spontanen Ausflug unterschätzen, ist, wie schnell unerwartete Barrieren die eigentlich freie Wahl einschränken."
topic_scripts,58215c80-2d94-43f4-b09b-3e2a62038f31,product,8,19,16,20,7,valid,,,,pass,"Der VARIO PLUS passt sich deiner Treppe an, egal ob gerade, kurvig, steil oder eng, für drinnen und draußen."
topic_scripts,bee3e83b-29d1-4aee-9d34-1c55bb9132b0,lifestyle,16,30,20,34,12,valid,,,,pass,"Fast alle denken, dein Hilfsmittel gehört dir – stimmt aber nicht! 15 Prozent von euch verschenken oder verleihen Hilfsmittel privat. Das ist meistens unzulässig, da das Eigentum n"
topic_scripts,befeacde-751e-4da8-a7c8-e89d208ad4a7,lifestyle,8,17,16,20,7,valid,,,,pass,"Das sagt dir dein Verkehrsbetrieb nicht, aber Umfahrungen wegen kaputter Aufzüge sind oft vermeidbar mit cleverer Planung."
topic_scripts,095071a5-a728-4509-9531-62fdbf4094d2,product,16,29,24,34,11,valid,,,,pass,"Ich dachte früher, Treppen zuhause sind einfach ein Ding der Unmöglichkeit. Diese Blockade im eigenen Zuhause hat echt frustriert. Bis ich merkte, wie ein flexibler Lift alles verä"
topic_scripts,18836406-d8ba-4a81-b5ae-d1d4f7a0649f,product,16,26,24,34,10,valid,,,,pass,"Ich dachte früher, jede Treppe ist eine unüberwindbare Grenze für mich. Diese eine fehlende Stufe hat mich oft von Freunden getrennt. Aber Vielseitigkeit macht den Unterschied."
topic_scripts,c44ae1e9-fa53-441b-99ac-1d0d98e415e0,product,8,18,16,20,7,valid,,,,pass,"Ich dachte früher, jede Barriere braucht einen teuren Umbau, bis ich Level entdeckte und mein Alltag einfacher wurde!"
topic_scripts,52bbce5b-c0b8-4c24-ba04-0c67e562b10f,product,8,19,16,20,7,valid,,,,needs_repair,"Der VARIO PLUS passt sich jeder Treppe an und trägt bis zu 300 Kilogramm egal, ob du sitzt, stehst."
topic_scripts,a7cd4569-a3ad-4889-82da-7a469ece1190,value,8,16,14,18,6,valid,,,,pass,"Als Rollstuhlnutzerin kennst du das: Eine volle Hand, eine Tür 2026 zeigen wir einfache manuelle Techniken."
topic_scripts,e0aedaa8-0c59-4e1e-9949-4875852c0b26,value,8,17,14,18,7,valid,,,,pass,"Du kennst dieses Gefühl, wenn dein spontaner Freund 30 Minuten mehr Planung erfordert und das okay ist."
topic_scripts,ce4d413d-5b5f-46ed-b068-59bdc1cfaf70,value,16,33,26,36,13,valid,,,,pass,350 Kilo – das ist oft das Limit für die Rampe im Bus. Dein Rollstuhl muss zudem immer entgegen der Fahrtrichtung gesichert werden. So sieht Barrierefreiheit im ÖPNV-Alltag aus – t
topic_scripts,d38c8ecf-c809-4f3b-a459-c463dbd0c405,product,8,13,16,20,5,needs_repair,,,,needs_repair,"Niemand redet darüber, aber ab Juni 2025 drohen Firmen 100.000 Euro Bußgeld."
topic_scripts,c12140cd-8273-45a1-a684-99cb4d76f85e,value,8,15,14,18,6,valid,,,,pass,"Du verlierst bis zu 900 Euro jährlich, weil deine Zirkulationspumpe durch einen Umweg unnötig heizt."
topic_scripts,5ef75013-fc1e-419b-ab48-a44018e79f5b,lifestyle,16,26,20,34,10,valid,,,,pass,"Ein eigenes Auto ist teuer, besonders mit Umbauten. Aber durch die Kfz-Steuerbefreiung ändert sich das. Das entlastet dein Budget spürbar ganz konkret im Alltag für dich."
topic_scripts,81488ee1-8c32-4ef6-a087-29a45521c398,value,16,30,26,36,12,valid,,,,pass,"Fast alle denken, seit 2025 sind barrierefreie Arzttermine dank BFSG kein Problem mehr. Stimmt aber nicht. Statt leichter Zugänge über Portale und Rückrufwege gibt es oft Zeitdruck"
topic_scripts,b2759c74-eb81-4a66-998c-85e5f7f30c52,value,8,16,14,18,6,valid,,,,pass,"Fast alle denken, der Ampelknopf macht die Ampel schneller grün; stattdessen vibriert er nur bei Grün."
topic_scripts,90d0dd17-974c-4456-8f4a-1e44e8b1def7,value,16,30,26,36,12,valid,,,,pass,"Auf dem Papier hast du das Recht, mit deinem Elektrorollstuhl zu fliegen. In der Realität musst du IATA-Gefahrgutregeln für Akkus kennen. Ein Lithium-Ionen-Akku über 300 Wattstunde"
topic_scripts,54db4fd6-5ced-4030-b49c-6277afd0ae11,product,8,18,16,20,7,valid,,,,pass,"Was meinen Alltag mit Treppen wirklich leichter macht, ist die Sicherheit mit dem Vario One auf jeder Stufe."
topic_scripts,047d1a8a-060f-4691-96be-b0cd744e5a62,value,32,65,54,74,25,valid,,,,pass,"Fast alle denken, barrierefrei heißt rollstuhlgerecht, stimmt aber nicht. Laut DIN 18040-2 gelten 80 Zentimeter als barrierefrei, doch für Rollstuhlnutzer sind eigentlich 90 Zentim"
topic_scripts,83fbe14f-546c-43c1-a62b-cf7a3749c960,value,8,14,14,18,5,valid,,,,pass,Dieser eine Fehler am Bordstein kostet dich Instabilität und riskiert fast immer einen Sturz.
topic_scripts,ef83f6b0-ad13-4fb4-97a2-104b51f058ad,lifestyle,8,18,16,20,7,valid,,,,pass,"Du kennst dieses Gefühl, wenn alle nur von großen Rampen reden, aber die kleine Stufe dein Alltagsproblem ist."
topic_scripts,997b6380-1a9e-4156-8636-313de99e594b,product,16,29,24,34,11,valid,,,,pass,"Mit dem VARIO PLUS meisterst du jede Treppe mühelos! Ob gerade, kurvig, steil oder eng er passt sich perfekt an. Nutze ihn als Plattform- oder Sitzlift, sogar nachträglich austausc"
topic_scripts,fb1fcf90-4ddc-4859-aab3-3ea9e947fb67,product,16,26,24,34,10,valid,,,,pass,"Treppe zu steil, eng oder kurvig? Der VARIO PLUS meistert jede Herausforderung, innen und außen. Nutze ihn als Plattformlift oder Sitzlift sogar die Umrüstung ist kinderleicht!"
topic_scripts,56ee6717-0f62-4fcc-a7e1-56d4e86a2f46,lifestyle,32,64,40,66,25,valid,,,,pass,"Ich dachte früher, die Angabe ""barrierefrei"" in Apps reicht, um schnell ans Ziel zu kommen. Was für ein Trugschluss! Viel zu oft stand ich dann da, weil der Aufzug kaputt war oder "
topic_scripts,d7f9ca5a-941e-4771-bbfc-faa4ae0b4b89,value,32,61,54,74,23,valid,,,,pass,"Die größte Lüge über Automatiktüren? Sie sind nicht kaputt. Oft ist das Übersehen eine beabsichtigte Querverkehrsausblendung, die Energie spart. Auch dicke Kleidung oder Stillstand"
topic_scripts,64e618da-6812-4180-864d-efbf476604be,value,32,72,54,74,28,valid,,,,pass,"Sorry, aber dein Schwerbehindertenausweis allein reicht nicht für die Freifahrt im ÖPNV. Du brauchst zwingend ein Beiblatt mit Wertmarke vom Versorgungsamt. Nur mit grün-orangefarb"
topic_scripts,20e3d2f7-bb94-4c4e-98dc-07120c4947cd,product,16,26,24,34,10,valid,,,,pass,"Ich dachte früher, mein eigenes Zuhause wäre wegen der Treppen unüberwindbar. Diese Barriere hat mich so oft frustriert und ausgebremst. Aber es gibt wirklich smarte Lösungen."
topic_scripts,4f9e36cd-3628-4013-b06b-375d5ef911bd,value,16,35,26,36,13,valid,,,,pass,"Als Rollstuhlnutzerin kennst du das: volle Hände und eine sich widerspenstige Tür. Doch mit dem 5 Sekunden Trick öffnest du mühelos jede Tür manuell, egal ob sie nach innen oder au"
topic_scripts,501a132c-58b9-4174-90ae-3125182ffe8f,product,16,33,24,34,13,valid,,,,pass,Auf dem Papier hast du das Recht auf barrierefreie Behörden-Websites. Denn BITV 2.0 und BGG verpflichten öffentliche Stellen zur digitalen Barrierefreiheit. Melde Barrieren über de
topic_scripts,29613a97-7f2d-4d6e-800c-68a032350c32,value,8,15,14,18,6,valid,,,,pass,"Die größte Lüge über Automatiktüren? Sie übersehen dich absichtlich für mehr Energieeffizienz, was 2026 noch."
